isfocus,focus,word,normalized_words,index,POS,-1POS,-2POS,+1POS,+2POS,prediction
0,contrast,is,be,6,22,30,6,15,4,0
0,contrast,so,so,7,15,22,30,4,39,0
0,contrast,little,little,8,4,15,22,39,39,0
0,contrast,understood,understood,9,16,39,39,31,8,0
0,contrast,",",",",10,31,16,39,8,22,0
0,contrast,and,and,11,8,31,16,22,15,0
0,contrast,such,such,12,22,8,31,15,4,0
0,contrast,considerable,considerable,13,15,22,8,4,39,0
0,contrast,risks,risk,14,4,15,22,39,39,0
0,contrast,would,would,15,6,39,39,21,31,0
0,contrast,be,be,16,21,6,39,31,23,0
0,contrast,run,run,17,31,21,6,23,30,0
0,contrast,by,by,18,23,31,21,30,38,0
0,contrast,anyone,anyone,19,30,23,31,38,28,0
0,contrast,who,who,20,38,30,23,28,30,0
0,contrast,might,might,21,28,38,30,30,15,0
0,contrast,get,get,22,30,28,38,15,10,0
0,contrast,lost,lose,23,15,30,28,10,8,0
0,contrast,on,on,24,10,15,30,8,22,0
0,contrast,an,an,25,8,10,15,22,15,0
0,contrast,asteroid,asteroid,26,22,8,10,15,4,0
0,contrast,",",",",27,15,22,8,4,39,0
0,contrast,that,that,28,4,15,22,39,39,0
0,contrast,for,for,29,8,39,39,15,10,0
0,contrast,once,once,30,15,8,39,10,15,0
0,contrast,I,i,31,10,15,8,15,3,0
0,contrast,am,be,32,15,10,15,3,36,0
0,contrast,breaking,break,33,3,15,10,36,31,0
0,contrast,through,through,34,36,3,15,31,21,0
0,contrast,my,my,35,31,36,3,21,23,0
0,contrast,reserve,reserve,36,21,31,36,23,11,0
0,contrast,.,.,37,23,21,31,11,3,0
0,child,``,``,0,11,23,21,3,14,0
0,child,Children,children,1,3,11,23,14,23,0
0,child,",",",",2,14,3,11,23,30,0
0,child,``,``,3,23,14,3,30,33,0
0,say,I,i,0,30,23,14,33,22,0
1,say,say,say,1,33,30,23,22,15,1
0,say,plainly,plainly,2,22,33,30,15,10,0
0,say,",",",",3,15,22,33,10,15,0
0,say,``,``,4,10,15,22,15,6,0
0,say,watch,watch,5,15,10,15,6,15,0
0,say,out,out,6,6,15,10,15,4,0
0,say,for,for,7,15,6,15,4,40,0
0,say,the,the,8,4,15,6,40,39,0
0,say,baobabs,baobab,9,39,4,15,39,39,0
0,say,!,!,10,6,39,39,21,31,0
0,say,``,``,11,21,6,39,31,22,0
0,cause,My,my,0,31,21,6,22,18,0
0,cause,friends,friend,1,22,31,21,18,5,0
0,cause,",",",",2,18,22,31,5,40,0
0,cause,like,like,3,5,18,22,40,8,0
0,cause,myself,myself,4,39,5,18,8,15,0
0,cause,",",",",5,8,40,5,15,35,0
0,cause,have,have,6,15,8,40,35,10,0
0,cause,been,be,7,35,15,8,10,21,0
0,cause,skirting,skirt,8,10,35,15,21,31,0
0,cause,this,this,9,21,10,35,31,23,0
0,cause,danger,danger,10,31,21,10,23,30,0
0,cause,for,for,11,23,31,21,30,38,0
0,cause,a,a,12,30,23,31,38,28,0
0,cause,long,long,13,38,30,23,28,30,0
0,cause,time,time,14,28,38,30,30,15,0
0,cause,",",",",15,30,28,38,15,4,0
0,cause,without,without,16,15,30,28,4,39,0
0,cause,ever,ever,17,4,15,30,39,39,0
0,cause,knowing,know,18,21,39,39,14,28,0
0,cause,it,it,19,14,21,39,28,30,0
0,cause,;,;,20,28,14,21,30,33,0
0,cause,and,and,21,30,28,14,33,10,0
0,cause,so,so,22,33,30,28,10,18,0
0,cause,it,it,23,10,33,30,18,6,0
0,cause,is,be,24,18,10,33,6,23,0
0,cause,for,for,25,6,18,10,23,10,0
0,cause,them,them,26,23,6,18,10,18,0
0,cause,that,that,27,10,23,6,18,4,0
0,cause,I,i,28,18,10,23,4,39,0
0,cause,have,have,29,4,18,10,39,39,0
0,cause,worked,work,30,21,39,39,31,21,0
0,cause,so,so,31,31,21,39,21,15,0
0,cause,hard,hard,32,21,31,21,15,6,0
0,cause,over,over,33,15,21,31,6,22,0
0,cause,this,this,34,6,15,21,22,15,0
0,cause,drawing,draw,35,22,6,15,15,10,0
0,cause,.,.,36,15,22,6,10,21,0
0,worth,The,the,0,10,15,22,21,4,0
0,worth,lesson,lesson,1,21,10,15,4,39,0
0,worth,which,which,2,4,21,10,39,39,0
0,worth,I,i,3,21,39,39,14,23,0
0,worth,pass,pas,4,14,21,39,23,28,0
0,worth,on,on,5,23,14,21,28,30,0
0,worth,by,by,6,28,23,14,30,33,0
0,worth,this,this,7,30,28,23,33,23,0
0,worth,means,mean,8,33,30,28,23,10,0
0,worth,is,be,9,23,33,30,10,22,0
1,worth,worth,worth,10,10,23,33,22,5,0
0,worth,all,all,11,22,10,23,5,39,0
0,worth,the,the,12,5,22,10,39,39,0
0,worth,trouble,trouble,13,21,39,39,14,28,0
0,worth,it,it,14,14,21,39,28,30,0
0,worth,has,have,15,28,14,21,30,33,0
0,worth,cost,cost,16,30,28,14,33,19,0
0,worth,me,me,17,33,30,28,19,8,0
0,worth,.,.,18,19,33,30,8,15,0
0,possible,Perhaps,perhaps,0,8,19,33,15,10,0
0,possible,you,you,1,15,8,19,10,31,0
0,possible,will,will,2,10,15,8,31,10,0
0,possible,ask,ask,3,31,10,15,10,21,1
0,possible,me,me,4,10,31,10,21,11,0
0,possible,",",",",5,21,10,31,11,11,0
0,possible,``,``,6,11,21,10,11,18,0
0,possible,Why,why,7,11,11,21,18,4,0
0,possible,are,be,8,18,11,11,4,39,0
0,possible,there,there,9,4,18,11,39,39,0
0,possible,no,no,10,18,39,39,34,23,0
0,possible,other,other,11,34,18,39,23,11,0
0,possible,drawing,draw,12,23,34,18,11,4,0
0,possible,in,in,13,11,23,34,4,39,0
0,possible,this,this,14,4,11,23,39,39,0
0,possible,book,book,15,6,39,39,21,31,0
0,possible,as,a,16,21,6,39,31,23,0
0,possible,magnificent,magnificent,17,31,21,6,23,11,0
0,possible,and,and,18,23,31,21,11,28,0
0,possible,impressive,impressive,19,11,23,31,28,30,0
0,possible,as,a,20,28,11,23,30,38,0
0,possible,this,this,21,30,28,11,38,28,0
0,possible,drawing,draw,22,38,30,28,28,30,0
0,possible,of,of,23,28,38,30,30,22,0
0,possible,the,the,24,30,28,38,22,5,0
0,possible,baobabs,baobab,25,22,30,28,5,40,0
0,possible,?,?,26,5,22,30,40,39,0
0,possible,``,``,27,39,5,22,39,39,0
0,simple,The,the,0,15,39,39,7,4,0
0,simple,reply,reply,1,7,15,39,4,39,1
0,simple,is,be,2,4,7,15,39,39,0
1,simple,simple,simple,3,21,39,39,34,10,0
0,simple,.,.,4,34,21,39,10,10,0
0,try,I,i,0,10,34,21,10,22,0
0,try,have,have,1,10,10,34,22,15,0
1,try,tried,try,2,22,10,10,15,21,0
0,try,.,.,3,15,22,10,21,31,0
0,contrast,But,but,0,21,15,22,31,15,0
0,contrast,with,with,1,31,21,15,15,10,0
0,contrast,the,the,2,15,31,21,10,8,0
0,contrast,others,others,3,10,15,31,8,15,0
0,contrast,I,i,4,8,10,15,15,10,0
0,contrast,have,have,5,15,8,10,10,8,0
0,contrast,not,not,6,10,15,8,8,15,0
0,contrast,been,be,7,8,10,15,15,10,0
0,contrast,successful,successful,8,15,8,10,10,11,0
0,contrast,.,.,9,10,15,8,11,18,0
0,carry,When,when,0,11,10,15,18,4,0
0,carry,I,i,1,18,11,10,4,39,0
0,carry,made,make,2,4,18,11,39,39,0
0,carry,the,the,3,10,39,39,8,15,0
0,carry,drawing,draw,4,8,10,39,15,10,1
0,carry,of,of,5,15,8,10,10,22,0
0,carry,the,the,6,10,15,8,22,15,0
0,carry,baobabs,baobab,7,22,10,15,15,21,0
0,carry,I,i,8,15,22,10,21,31,0
0,carry,was,be,9,21,15,22,31,22,0
1,carry,carried,carry,10,31,21,15,22,15,0
0,carry,beyond,beyond,11,22,31,21,15,10,0
0,carry,myself,myself,12,15,22,31,10,11,0
0,carry,by,by,13,10,15,22,11,15,0
0,carry,the,the,14,11,10,15,15,4,0
0,carry,inspiring,inspire,15,15,11,10,4,39,0
0,carry,force,force,16,4,15,11,39,39,0
0,carry,of,of,17,21,39,39,23,31,0
0,carry,urgent,urgent,18,23,21,39,31,26,0
0,carry,necessity,necessity,19,31,23,21,26,22,0
0,carry,.,.,20,26,31,23,22,11,0
1,chapter,Chapter,chapter,0,22,26,31,11,18,1
0,chapter,6,6,1,11,22,26,18,4,0
0,chapter,.,.,2,18,11,22,4,39,0
0,prince,Oh,oh,0,4,18,11,39,39,0
0,prince,",",",",1,21,39,39,31,7,0
0,prince,little,little,2,31,21,39,7,11,0
1,prince,prince,prince,3,7,31,21,11,18,0
0,prince,!,!,4,11,7,31,18,5,0
0,understand,Bit,bit,0,18,11,7,5,6,0
0,understand,by,by,1,5,18,11,6,21,0
0,understand,bit,bit,2,6,5,18,21,31,0
0,understand,I,i,3,21,6,5,31,23,0
0,understand,came,come,4,31,21,6,23,11,0
0,understand,to,to,5,23,31,21,11,10,0
1,understand,understand,understand,6,11,23,31,10,32,0
0,understand,the,the,7,10,11,23,32,22,0
0,understand,secrets,secret,8,32,10,11,22,15,0
0,understand,of,of,9,22,32,10,15,10,0
0,understand,your,your,10,15,22,32,10,8,0
0,understand,sad,sad,11,10,15,22,8,15,0
0,understand,little,little,12,8,10,15,15,4,0
0,understand,life,life,13,15,8,10,4,39,0
0,understand,...,...,14,4,15,8,39,39,0
0,find,For,for,0,21,39,39,23,31,0
0,find,a,a,1,23,21,39,31,7,0
0,find,long,long,2,31,23,21,7,15,0
0,find,time,time,3,7,31,23,15,36,0
0,find,you,you,4,15,7,31,36,31,0
0,find,had,have,5,36,15,7,31,11,0
0,find,found,found,6,31,36,15,11,4,0
0,find,your,your,7,11,31,36,4,39,0
0,find,only,only,8,4,11,31,39,39,0
0,find,entertainment,entertainment,9,6,39,39,3,10,0
0,find,in,in,10,3,6,39,10,21,0
0,find,the,the,11,10,3,6,21,31,0
0,find,quiet,quiet,12,21,10,3,31,3,0
0,find,pleasure,pleasure,13,31,21,10,3,40,0
0,find,of,of,14,3,31,21,40,7,0
0,find,looking,look,15,39,3,31,7,23,0
0,find,at,at,16,7,40,3,23,35,0
0,find,the,the,17,23,7,40,35,4,0
0,find,sunset,sunset,18,35,23,7,4,40,0
0,find,.,.,19,4,35,23,40,39,0
0,learn,I,i,0,39,4,35,39,39,0
1,learn,learned,learn,1,23,39,39,21,31,0
0,learn,that,that,2,21,23,39,31,26,0
0,learn,new,new,3,31,21,23,26,8,0
0,learn,detail,detail,4,26,31,21,8,11,0
0,learn,on,on,5,8,26,31,11,15,0
0,learn,the,the,6,11,8,26,15,3,0
0,learn,morning,morning,7,15,11,8,3,23,0
0,learn,of,of,8,3,15,11,23,4,0
0,learn,the,the,9,23,3,15,4,39,0
0,learn,fourth,fourth,10,4,23,3,39,39,0
0,learn,day,day,11,10,39,39,21,34,0
0,learn,",",",",12,21,10,39,34,23,0
0,learn,when,when,13,34,21,10,23,33,0
0,learn,you,you,14,23,34,21,33,26,0
0,learn,said,say,15,33,23,34,26,3,1
0,learn,to,to,16,26,33,23,3,18,0
0,learn,me,me,17,3,26,33,18,34,0
0,learn,:,:,18,18,3,26,34,23,0
0,learn,``,``,19,34,18,3,23,6,0
0,learn,I,i,20,23,34,18,6,23,0
0,learn,am,be,21,6,23,34,23,3,0
0,learn,very,very,22,23,6,23,3,10,0
0,learn,fond,fond,23,3,23,6,10,8,0
0,learn,of,of,24,10,3,23,8,18,0
0,learn,sunsets,sunset,25,8,10,3,18,4,0
0,learn,.,.,26,18,8,10,4,39,0
0,and,Come,come,0,4,18,8,39,39,0
0,and,",",",",1,11,39,39,18,34,0
0,and,let,let,2,18,11,39,34,11,0
0,and,us,u,3,34,18,11,11,18,0
0,and,go,go,4,11,34,18,18,10,0
0,and,look,look,5,18,11,34,10,8,0
0,and,at,at,6,10,18,11,8,15,0
0,and,a,a,7,8,10,18,15,4,0
0,and,sunset,sunset,8,15,8,10,4,39,0
0,and,now,now,9,4,15,8,39,39,0
0,and,.,.,10,10,39,39,22,15,0
0,and,``,``,11,22,10,39,15,21,0
0,contrast,``,``,0,15,22,10,21,34,0
0,contrast,But,but,1,21,15,22,34,23,0
0,contrast,we,we,2,34,21,15,23,11,0
0,contrast,must,must,3,23,34,21,11,23,0
0,contrast,wait,wait,4,11,23,34,23,11,0
0,contrast,",",",",5,23,11,23,11,28,0
0,contrast,``,``,6,11,23,11,28,30,0
0,say,I,i,0,28,11,23,30,26,0
1,say,said,say,1,30,28,11,26,22,1
0,say,.,.,2,26,30,28,22,18,0
0,wait,``,``,0,22,26,30,18,4,0
1,wait,Wait,wait,1,18,22,26,4,39,1
0,wait,?,?,2,4,18,22,39,39,0
0,wait,For,for,0,8,39,39,35,38,0
0,wait,what,what,1,35,8,39,38,21,0
0,wait,?,?,2,38,35,8,21,34,0
0,wait,``,``,3,21,38,35,34,8,0
0,wait,``,``,0,34,21,38,8,15,0
0,wait,For,for,1,8,34,21,15,10,0
0,wait,the,the,2,15,8,34,10,15,0
0,wait,sunset,sunset,3,10,15,8,15,10,0
0,wait,.,.,4,15,10,15,10,21,0
0,obligate,We,we,0,10,15,10,21,4,0
0,obligate,must,must,1,21,10,15,4,39,0
0,obligate,wait,wait,2,4,21,10,39,39,0
0,obligate,until,until,3,8,39,39,11,15,0
0,obligate,it,it,4,11,8,39,15,23,0
0,obligate,is,be,5,15,11,8,23,31,0
0,obligate,time,time,6,23,15,11,31,26,0
0,obligate,.,.,7,31,23,15,26,3,0
0,obligate,``,``,8,26,31,23,3,10,0
0,seem,At,at,0,3,26,31,10,8,0
0,seem,first,first,1,10,3,26,8,11,0
0,seem,you,you,2,8,10,3,11,15,0
1,seem,seemed,seem,3,11,8,10,15,10,0
0,seem,to,to,4,15,11,8,10,15,0
0,seem,be,be,5,10,15,11,15,3,0
0,seem,very,very,6,15,10,15,3,8,0
0,seem,much,much,7,3,15,10,8,11,0
0,seem,surprised,surprised,8,8,3,15,11,11,0
0,seem,.,.,9,11,8,3,11,18,0
1,and,And,and,0,11,11,8,18,10,0
0,and,then,then,1,18,11,11,10,8,0
0,and,you,you,2,10,18,11,8,15,0
0,and,laughed,laugh,3,8,10,18,15,4,0
0,and,to,to,4,15,8,10,4,39,0
0,and,yourself,yourself,5,4,15,8,39,39,0
0,and,.,.,6,21,39,39,31,10,0
0,say,You,you,0,31,21,39,10,21,0
1,say,said,say,1,10,31,21,21,14,1
0,say,to,to,2,21,10,31,14,23,0
0,say,me,me,3,14,21,10,23,30,0
0,say,:,:,4,23,14,21,30,28,0
0,say,``,``,5,30,23,14,28,30,0
0,say,I,i,6,28,30,23,30,4,0
0,say,am,be,7,30,28,30,4,39,0
0,say,always,always,8,4,30,28,39,39,0
0,say,thinking,think,9,6,39,39,10,8,0
0,say,that,that,10,10,6,39,8,11,0
0,say,I,i,11,8,10,6,11,15,0
0,say,am,be,12,11,8,10,15,19,0
0,say,at,at,13,15,11,8,19,8,0
0,say,home,home,14,19,15,11,8,11,0
0,say,!,!,15,8,19,15,11,18,0
0,say,``,``,16,11,8,19,18,31,0
0,so,Just,just,0,18,11,8,31,23,0
1,so,so,so,1,31,18,11,23,11,0
0,so,.,.,2,23,31,18,11,28,0
0,know,Everybody,everybody,0,11,23,31,28,21,0
1,know,knows,know,1,28,11,23,21,4,0
0,know,that,that,2,21,28,11,4,39,0
0,know,when,when,3,4,21,28,39,39,0
0,know,it,it,4,6,39,39,38,21,0
0,know,is,be,5,38,6,39,21,31,0
0,know,noon,noon,6,21,38,6,31,8,0
0,know,in,in,7,31,21,38,8,15,0
0,know,the,the,8,8,31,21,15,10,0
0,know,United,united,9,15,8,31,10,8,0
0,know,States,states,10,10,15,8,8,11,0
0,know,the,the,11,8,10,15,11,15,0
0,know,sun,sun,12,11,8,10,15,3,0
0,know,is,be,13,15,11,8,3,6,0
0,know,setting,set,14,3,15,11,6,31,0
0,know,over,over,15,6,3,15,31,28,0
0,know,France,france,16,31,6,3,28,30,0
0,know,.,.,17,28,31,6,30,21,0
0,possible,If,if,0,30,28,31,21,10,0
0,possible,you,you,1,21,30,28,10,8,0
0,possible,could,could,2,10,21,30,8,15,0
0,possible,fly,fly,3,8,10,21,15,10,0
0,possible,to,to,4,15,8,10,10,22,0
0,possible,France,france,5,10,15,8,22,15,0
0,possible,in,in,6,22,10,15,15,15,0
0,possible,one,one,7,15,22,10,15,3,0
0,possible,minute,minute,8,15,15,22,3,21,0
0,possible,",",",",9,3,15,15,21,31,0
0,possible,you,you,10,21,3,15,31,10,0
0,possible,could,could,11,31,21,3,10,21,0
0,possible,go,go,12,10,31,21,21,31,0
0,possible,straight,straight,13,21,10,31,31,23,0
0,possible,into,into,14,31,21,10,23,23,0
0,possible,the,the,15,23,31,21,23,28,0
0,possible,sunset,sunset,16,23,23,31,28,18,0
0,possible,",",",",17,28,23,23,18,4,0
0,possible,right,right,18,18,28,23,4,39,0
0,possible,from,from,19,4,18,28,39,39,0
0,possible,noon,noon,20,39,39,39,16,3,0
0,possible,.,.,21,16,40,39,3,40,0
0,fortunate,Unfortunately,unfortunately,0,3,16,40,40,21,0
0,fortunate,",",",",1,39,3,16,21,31,0
0,fortunate,France,france,2,21,40,3,31,28,0
0,fortunate,is,be,3,31,21,40,28,8,0
0,fortunate,too,too,4,28,31,21,8,15,0
0,fortunate,far,far,5,8,28,31,15,4,0
0,fortunate,away,away,6,15,8,28,4,39,0
0,fortunate,for,for,7,4,15,8,39,39,0
0,fortunate,that,that,8,6,39,39,21,31,0
0,fortunate,.,.,9,21,6,39,31,8,0
0,say,But,but,0,31,21,6,8,15,0
0,say,on,on,1,8,31,21,15,4,0
0,say,your,your,2,15,8,31,4,39,0
0,say,tiny,tiny,3,4,15,8,39,39,0
0,say,planet,planet,4,39,39,39,16,3,0
0,say,",",",",5,16,40,39,3,40,0
0,say,my,my,6,3,16,40,40,21,0
0,say,little,little,7,39,3,16,21,31,0
0,say,prince,prince,8,21,40,3,31,23,0
0,say,",",",",9,31,21,40,23,4,0
0,say,all,all,10,23,31,21,4,39,0
0,say,you,you,11,4,23,31,39,39,0
0,say,need,need,12,8,39,39,15,31,0
0,say,do,do,13,15,8,39,31,4,0
0,say,is,be,14,31,15,8,4,39,0
0,say,move,move,15,4,31,15,39,39,0
0,say,your,your,16,6,39,39,21,31,0
0,say,chair,chair,17,21,6,39,31,23,0
0,say,a,a,18,31,21,6,23,10,0
0,say,few,few,19,23,31,21,10,21,0
0,say,steps,step,20,10,23,31,21,31,0
0,say,.,.,21,21,10,23,31,8,0
0,possible,You,you,0,31,21,10,8,15,0
0,possible,can,can,1,8,31,21,15,4,0
0,possible,see,see,2,15,8,31,4,39,0
0,possible,the,the,3,4,15,8,39,39,0
0,possible,day,day,4,39,39,39,21,34,0
0,possible,end,end,5,21,40,39,34,33,0
0,possible,and,and,6,34,21,40,33,23,0
0,possible,the,the,7,33,34,21,23,3,0
0,possible,twilight,twilight,8,23,33,34,3,40,0
0,possible,falling,fall,9,3,23,33,40,21,0
0,possible,whenever,whenever,10,39,3,23,21,31,0
0,possible,you,you,11,21,40,3,31,28,0
0,possible,like,like,12,31,21,40,28,21,0
0,possible,...,...,13,28,31,21,21,3,0
0,say,``,``,0,21,28,31,3,10,0
0,say,One,one,1,3,21,28,10,11,0
0,say,day,day,2,10,3,21,11,4,0
0,say,",",",",3,11,10,3,4,39,0
0,say,``,``,4,4,11,10,39,39,0
0,say,you,you,5,39,39,39,21,34,0
1,say,said,say,6,21,40,39,34,22,1
0,say,to,to,7,34,21,40,22,15,0
0,say,me,me,8,22,34,21,15,4,0
0,say,",",",",9,15,22,34,4,39,0
0,say,``,``,10,4,15,22,39,39,0
0,say,I,i,11,30,39,39,28,30,0
0,say,saw,saw,12,28,30,39,30,11,0
0,say,the,the,13,30,28,30,11,5,0
0,say,sunset,sunset,14,11,30,28,5,40,0
0,say,forty,forty,15,5,11,30,40,39,0
0,say,-,-,16,39,5,11,39,39,0
0,say,four,four,17,21,39,39,31,33,0
0,say,times,time,18,31,21,39,33,10,0
0,say,!,!,19,33,31,21,10,8,0
0,say,``,``,20,10,33,31,8,15,0
1,and,And,and,0,8,10,33,15,10,0
0,and,a,a,1,15,8,10,10,18,0
0,and,little,little,2,10,15,8,18,4,0
0,and,later,later,3,18,10,15,4,39,0
0,and,you,you,4,4,18,10,39,39,0
0,and,added,add,5,21,39,39,31,9,0
0,and,:,:,6,31,21,39,9,8,0
0,and,``,``,7,9,31,21,8,31,0
0,and,You,you,8,8,9,31,31,3,0
0,and,know,know,9,31,8,9,3,8,0
0,and,--,--,10,3,31,8,8,15,0
0,and,one,one,11,8,3,31,15,15,0
0,and,loves,love,12,15,8,3,15,31,0
0,and,the,the,13,15,15,8,31,33,0
0,and,sunset,sunset,14,31,15,15,33,10,0
0,and,",",",",15,33,31,15,10,11,0
0,and,when,when,16,10,33,31,11,5,0
0,and,one,one,17,11,10,33,5,15,0
0,and,is,be,18,5,11,10,15,4,0
0,and,so,so,19,15,5,11,4,39,0
0,and,sad,sad,20,4,15,5,39,39,0
0,and,...,...,21,21,39,39,31,23,0
0,and,``,``,22,31,21,39,23,30,0
0,sad,``,``,0,23,31,21,30,8,0
0,sad,Were,were,1,30,23,31,8,11,0
0,sad,you,you,2,8,30,23,11,15,0
0,sad,so,so,3,11,8,30,15,4,0
1,sad,sad,sad,4,15,11,8,4,39,0
0,sad,",",",",5,4,15,11,39,39,0
0,sad,then,then,6,39,39,39,10,15,0
0,sad,?,?,7,10,40,39,15,21,0
0,sad,``,``,8,15,10,40,21,34,0
0,ask,I,i,0,21,15,10,34,21,0
1,ask,asked,ask,1,34,21,15,21,3,1
0,ask,",",",",2,21,34,21,3,40,0
0,ask,``,``,3,3,21,34,40,8,0
0,ask,on,on,4,39,3,21,8,15,0
0,ask,the,the,5,8,40,3,15,31,0
0,ask,day,day,6,15,8,40,31,28,0
0,ask,of,of,7,31,15,8,28,21,0
0,ask,the,the,8,28,31,15,21,4,0
0,ask,forty,forty,9,21,28,31,4,39,0
0,ask,-,-,10,4,21,28,39,39,0
0,ask,four,four,11,39,39,39,21,35,0
0,ask,sunsets,sunset,12,21,40,39,35,22,0
0,ask,?,?,13,35,21,40,22,15,0
0,ask,``,``,14,22,35,21,15,10,0
0,contrast,But,but,0,15,22,35,10,21,0
0,contrast,the,the,1,10,15,22,21,34,0
0,contrast,little,little,2,21,10,15,34,23,0
0,contrast,prince,prince,3,34,21,10,23,33,0
0,contrast,made,make,4,23,34,21,33,21,0
0,contrast,no,no,5,33,23,34,21,19,0
0,contrast,reply,reply,6,21,33,23,19,8,1
0,contrast,.,.,7,19,21,33,8,15,0